Fuel Type Code	Station Name	Street Address	Intersection Directions	City	State	ZIP	Plus4	Station Phone	Status Code	Expected Date	Groups With Access Code	Access Days Time	Cards Accepted	BD Blends	NG Fill Type Code	NG PSI	EV Level1 EVSE Num	EV Level2 EVSE Num	EV DC Fast Count	EV Other Info	EV Network	EV Network Web	Geocode Status	Latitude	Longitude	Date Last Confirmed	ID	Updated At	Owner Type Code	Federal Agency ID	Federal Agency Name	Open Date	Hydrogen Status Link	NG Vehicle Class	LPG Primary	E85 Blender Pump	EV Connector Types	Country	Intersection Directions (French)	Access Days Time (French)	BD Blends (French)	Groups With Access Code (French)	Hydrogen Is Retail	Access Code	Access Detail Code	Federal Agency Code
ELEC	AAA BSTS	1246 OH-28	"MILFORD 01; Enter parking lot, take a left, station is on the left."	Milford	OH	45150		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.2019319	-84.2229438	3/18/19	92470	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Walmart	3520 Hudson Dr		Stow	OH	44224		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	41.165211	-81.479111	3/22/19	93366	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	905 Singletary Dr		Streetsboro	OH	44241		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	41.251732	-81.362442	3/22/19	93367	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	8585 Pearl Rd		Strongsville	OH	44136		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						3	2		eVgo Network	https://www.evgo.com/	GPS	41.346214	-81.81971	3/22/19	93368	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	1000 Chestnut Commons Dr		Elyria	OH	44035		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	41.350441	-82.067795	3/22/19	93369	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	5303 Bowen Dr		Mason	OH	45040		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						3	2		eVgo Network	https://www.evgo.com/	GPS	39.310719	-84.317742	3/22/19	93371	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	7235 Market Place Dr		Aurora	OH	44202		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	41.350952	-81.389595	3/22/19	93372	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	10240 Colerain Ave		Cincinnati	OH	45251		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	39.260048	-84.598152	3/22/19	93373	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	4141 Pearl Rd		Medina	OH	44256		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	41.161797	-81.860062	3/22/19	93374	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Bob Sumerel Tire and Service	9401 Kenwood Rd		Blue Ash	OH	45242		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	39.226734	-84.378052	3/22/19	93380	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA	471 Ohio Pike		Cincinnati	OH	45255		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	39.071167	-84.309402	3/22/19	93381	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA	3998 Red Bank Rd		Cincinnati	OH	45227		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	39.149125	-84.403874	3/22/19	93382	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA Car Care Plus	1335 Bethel Rd		Columbus	OH	43220		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	40.063194	-83.054932	3/22/19	93392	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA Car Care Plus	6971 E Broad St		Columbus	OH	43213		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	39.98122	-82.817535	3/22/19	93393	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA Car Care Plus	6600 Perimeter Loop Rd		Dublin	OH	43017		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	40.101501	-83.156487	3/22/19	93394	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA	90 E Wilson Bridge Rd		Worthington	OH	43085		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	40.109322	-83.015686	3/22/19	93395	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	AAA Car Care Plus	5486 N Hamilton Rd		Columbus	OH	43230		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	40.068484	-82.862195	3/22/19	93396	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	201 Chamber Dr		Milford	OH	45150		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	39.160104	-84.279117	3/22/19	93406	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Transformer Station Contemporary Art Space	1460 W 29th St		Cleveland	OH	44113		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	41.488918	-81.710739	3/22/19	93410	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	7730 Sawmill Rd		Dublin	OH	43016		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	40.123581	-83.087128	3/22/19	93426	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Sam's Club	3900 Morse Rd		Columbus	OH	43219		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	40.05975	-82.91222	3/22/19	93429	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	35901 Chester Rd		Avon	OH	44011		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						2	2		eVgo Network	https://www.evgo.com/	GPS	41.466354	-82.015923	3/22/19	93438	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Walmart	8288 Highland Pointe Dr		West Chester	OH	45069		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required						4	2		eVgo Network	https://www.evgo.com/	GPS	39.344639	-84.39357	3/22/19	93440	2019-03-22 09:08:00 UTC									CHADEMO J1772 J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Dunkin' Donuts	1057 W Royalton Rd		Broadview Heights	OH	44147		877-455-3833	E		Public - Card key at all times	24 hours daily; EVgo network subscription and key fob required							2		eVgo Network	https://www.evgo.com/	GPS	41.313385	-81.686524	3/22/19	93535	2019-03-22 09:08:00 UTC									CHADEMO J1772COMBO	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
CNG	City of Columbus - Central Ohio Transit Authority	1396 McKinley Ave		Columbus	OH	43222		855-475-4637	E		Public - Credit card at all times	24 hours daily	A D Debit M V		Q	3600							200-9	39.964527	-83.039256	3/7/19	94399	2019-03-07 18:17:18 UTC	LG			3/8/18		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Douglas Insurance Agency	11 W Main St	Located in the rear of the building	Dalton	OH	44618		330-828-1353	E		Public	24 hours daily						1					GPS	40.798474	-81.695385	3/7/19	95008	2019-03-07 18:17:18 UTC	P			3/20/18					J1772	US				Public		public		
ELEC	IKEA - Columbus	1900 IKEA Way		Columbus	OH	43240		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						3			Blink Network	http://www.blinkcharging.com/	GPS	40.150612	-82.967172	3/22/19	95343	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	McDonald's - Garfield Heights OH	12690 Rockside Road		Garfield Heights	OH	44125		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						1			Blink Network	http://www.blinkcharging.com/	GPS	41.400765	-81.595494	3/22/19	95372	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	2 Miranova Place	2 Miranova Place		Columbus	OH	43215		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						1			Blink Network	http://www.blinkcharging.com/	GPS	39.95449	-83.00586	3/22/19	95577	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	Richmond Town Square	691 Richmond Road		Richmond Heights	OH	44143		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						2			Blink Network	http://www.blinkcharging.com/	GPS	41.541669	-81.49337	3/22/19	95712	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	The Mall at Tuttle Crossing	"5043 Tuttle Crossing Blvd, Suite #200"		Dublin	OH	43016		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						2			Blink Network	http://www.blinkcharging.com/	GPS	40.072135	-83.13052	3/22/19	95761	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	Kroger Store #465	4613 Marburg Ave		Cincinnati	OH	45246		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						2			Blink Network	http://www.blinkcharging.com/	GPS	40.030711	-84.221684	3/22/19	96191	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	Cincinnati Premium Outlets	400 Premium Outlets Drive		Monroe	OH	45050		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						2			Blink Network	http://www.blinkcharging.com/	GPS	39.435981	-84.336656	3/22/19	96361	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	Lima Mall	2400 Elida Road		Lima	OH	45805		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						2			Blink Network	http://www.blinkcharging.com/	GPS	40.766393	-84.150892	3/22/19	96365	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	AAA - Maineville	6269 Rivers Bend Dr	Located on east side of AAA office building	Maineville	OH	45039		813-421-5121	E		Public	24 hours daily						1					GPS	39.344103	-84.220783	3/7/19	96804	2019-03-07 18:17:18 UTC	P			4/3/18					J1772	US				Public		public		
ELEC	AAA BSTS	5977 Harrison Ave	DENT EVSE 01; Bob Sumerel Tire & Service. Station is located to right of building.	Cincinnati	OH	45248		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.1778117	-84.6457581	3/18/19	96820	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	THE GRIFF	1234 Steelwood Rd.	THE GRIFF 2; West end of property	Columbus	OH	43212		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9956321	-83.0421423	3/18/19	98426	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	OHIO STATE UNV	930 Kinnear Rd	"CAR1
CAR2
CAR3"	Columbus	OH	43212		888-758-4389	E		Public	24 hours daily						6			ChargePoint Network	http://www.chargepoint.com/	200-9	39.997984	-83.032838	3/18/19	98595	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Greenlots - 63045	930 Kinnear Rd		Columbus	OH	43212		855-900-7584	E		Public	24 hours daily							2		Greenlots	http://greenlots.com/	GPS	39.99795532	-83.0329361	3/22/19	98955	2019-03-22 09:10:00 UTC									CHADEMO J1772COMBO	US				Public		public		
ELEC	Greenlots - 63054	1801 Race Street		Cincinnati	OH	45202		855-900-7584	E		Public	24 hours daily							2		Greenlots	http://greenlots.com/	GPS	39.11581421	-84.51920319	3/22/19	99006	2019-03-22 09:10:00 UTC									CHADEMO J1772COMBO	US				Public		public		
ELEC	Greenlots - 63055	5396 Center Street		Hilliard	OH	43026		855-900-7584	E		Public	24 hours daily							2		Greenlots	http://greenlots.com/	GPS	40.03467941	-83.16085052	3/22/19	99007	2019-03-22 09:10:00 UTC									CHADEMO J1772COMBO	US				Public		public		
ELEC	Greenlots - 63064	3520 Central Parkway		Cincinnati	OH	45223		855-900-7584	E		Public	24 hours daily							2		Greenlots	http://greenlots.com/	GPS	39.14902496	-84.53645325	3/22/19	99020	2019-03-22 09:10:00 UTC									CHADEMO J1772COMBO	US				Public		public		
ELEC	Greenlots - 63075	1630 Musketeer Dr		Cincinnati	OH	45207		855-900-7584	E		Public	24 hours daily							2		Greenlots	http://greenlots.com/	GPS	39.14889908	-84.47301483	3/22/19	99049	2019-03-22 09:10:00 UTC									CHADEMO J1772COMBO	US				Public		public		
ELEC	Greenlots - 63167	3360 Park Street		Grove City	OH	43123		855-900-7584	E		Public	24 hours daily							2		Greenlots	http://greenlots.com/	GPS	39.88185501	-83.0922699	3/22/19	99154	2019-03-22 09:10:00 UTC									CHADEMO J1772COMBO	US				Public		public		
ELEC	DUBLIN FLEET	5600 Post Rd	REC CENTER	Dublin	OH	43017		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.1069509	-83.1386173	3/18/19	99369	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Kroger Marketplace #984	731 W Market St		Troy	OH	45373		888-998-2546	E		Public	MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours						2			Blink Network	http://www.blinkcharging.com/	GPS	40.030711	-84.221684	3/22/19	99472	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	HTM	6964 OH-235	"HTM STATION 1; Near Associate Entrance
HTM STATION 4; Near Associate Entrance
HTM STATION 5; Near Associate Entrance
HTM STATION 6; Near Associate Entrance
HTM STATION 7; Near Associate Entrance"	Russells Point	OH	43348		888-758-4389	E		Public	24 hours daily						10			ChargePoint Network	http://www.chargepoint.com/	200-9	40.448403	-83.901117	3/18/19	100349	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DC SOLAR	Sullivant Trace Trail	XSC1722GC183746; Ohio Department of Transportation	Columbus	OH	43223		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9599476	-83.0554579	3/18/19	100371	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DC SOLAR	1980 W Broad St	XBS172XJC198490; Ohio Department of Transportation	Columbus	OH	43223		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9585291	-83.0556027	3/18/19	100372	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Whole Foods - Orange Village	50 Wall Street	"Charging only available from 6AM to 
11PM.
"	Orange Village	OH	44122		888-998-2546	E		Public	MON: 6:00am-11:00pm | TUE: 6:00am-11:00pm | WED: 6:00am-11:00pm | THU: 6:00am-11:00pm | FRI: 6:00am-11:00pm | SAT: 6:00am-11:00pm | SUN: 6:00am-11:00pm						2			Blink Network	http://www.blinkcharging.com/	GPS	41.450027	-81.485491	3/22/19	100424	2019-03-22 08:08:13 UTC									J1772	US				Public		public		
ELEC	POINTE@POLARIS	8924 Lyra Dr	"EV STATION 01
EV STATION 02
EV STATION 03
EV STATION 04"	Columbus	OH	43240		888-758-4389	E		Public	24 hours daily						8			ChargePoint Network	http://www.chargepoint.com/	200-9	40.147301	-82.974301	3/18/19	100452	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Tesla Service Center - Blue Ash - Tesla Supercharger	9111 Blue Ash Rd		Blue Ash	OH	45242		877-798-3752	E		Public	24 hours daily; for Tesla use only							8		Tesla	http://www.teslamotors.com/supercharger	200-9	39.224336	-84.383857	9/10/18	102352	2019-01-17 00:33:46 UTC	P			8/1/15					TESLA	US				Public		public		
ELEC	Sheetz #387 - Tesla Supercharger	2101 Southgate Pkwy		Cambridge	OH	43725		877-798-3752	E		Public	24 hours daily; for Tesla use only							8		Tesla	http://www.teslamotors.com/supercharger	200-9	40.003968	-81.575083	9/10/18	102353	2019-01-17 00:33:46 UTC	P			9/1/17					TESLA	US				Public		public		
ELEC	Meijer - Tesla Supercharger	6550 Harrison Ave		Cincinnati	OH	45247		877-798-3752	E		Public	24 hours daily; for Tesla use only							12		Tesla	http://www.teslamotors.com/supercharger	200-9	39.194585	-84.657692	9/10/18	102354	2019-01-17 00:33:46 UTC	P			7/23/18					TESLA	US				Public		public		
ELEC	Meijer - Tesla Supercharger	9200 N Main St		Dayton	OH	45415		877-798-3752	E		Public	24 hours daily; for Tesla use only							8		Tesla	http://www.teslamotors.com/supercharger	200-9	39.857788	-84.275205	9/10/18	102355	2019-01-17 00:33:46 UTC	P			1/1/15					TESLA	US				Public		public		
ELEC	Derby Square Shopping Center - Tesla Supercharger	2221 Stringtown Rd		Grove City	OH	43123		877-798-3752	E		Public	24 hours daily; for Tesla use only							8		Tesla	http://www.teslamotors.com/supercharger	200-8	39.878571	-83.06218	9/10/18	102356	2019-01-17 00:33:46 UTC	P			3/1/15					TESLA	US				Public		public		
ELEC	Hampton Inn - Lima - Tesla Supercharger	1933 Roschman Ave		Lima	OH	45804		877-798-3752	E		Public	24 hours daily; for Tesla use only							8		Tesla	http://www.teslamotors.com/supercharger	200-8	40.729821	-84.072143	9/10/18	102357	2019-01-17 00:33:46 UTC	P			1/1/15					TESLA	US				Public		public		
ELEC	Macedonia Commons - Tesla Supercharger	8210 Macedonia Commons Blvd		Macedonia	OH	44056		877-798-3752	E		Public	24 hours daily; for Tesla use only							6		Tesla	http://www.teslamotors.com/supercharger	200-9	41.313726	-81.517404	9/10/18	102358	2019-01-17 00:33:46 UTC	P			1/1/14					TESLA	US				Public		public		
ELEC	Meijer - Tesla Supercharger	1385 Conant St		Maumee	OH	43537		877-798-3752	E		Public	24 hours daily; for Tesla use only							6		Tesla	http://www.teslamotors.com/supercharger	200-9	41.578706	-83.664285	9/10/18	102359	2019-01-17 00:33:46 UTC	P			1/1/14					TESLA	US				Public		public		
